timestamp,station_id,station_name,ec_value_mS_cm,is_synthetic
2024-04-09 13:00:00,DTG008,Cống Bà Tài,31.28,True
2024-04-09 14:00:00,DTG008,Cống Bà Tài,34.61,True
2024-04-09 15:00:00,DTG008,Cống Bà Tài,35.09,True
2024-04-09 16:00:00,DTG008,Cống Bà Tài,33.35,True
2024-04-09 17:00:00,DTG008,Cống Bà Tài,30.76,True
2024-04-09 18:00:00,DTG008,Cống Bà Tài,28.22,True
2024-04-09 19:00:00,DTG008,Cống Bà Tài,26.38,True
2024-04-09 20:00:00,DTG008,Cống Bà Tài,23.11,True
2024-04-09 21:00:00,DTG008,Cống Bà Tài,23.34,True
2024-04-09 22:00:00,DTG008,Cống Bà Tài,23.76,True
2024-04-09 23:00:00,DTG008,Cống Bà Tài,25.33,True
2024-04-10 00:00:00,DTG008,Cống Bà Tài,28.47,True
2024-04-10 01:00:00,DTG008,Cống Bà Tài,30.98,True
2024-04-10 02:00:00,DTG008,Cống Bà Tài,34.17,True
2024-04-10 03:00:00,DTG008,Cống Bà Tài,33.2,True
2024-04-10 04:00:00,DTG008,Cống Bà Tài,32.59,True
2024-04-10 05:00:00,DTG008,Cống Bà Tài,30.81,True
2024-04-10 06:00:00,DTG008,Cống Bà Tài,28.76,True
2024-04-10 07:00:00,DTG008,Cống Bà Tài,25.82,True
2024-04-10 08:00:00,DTG008,Cống Bà Tài,23.65,True
2024-04-10 09:00:00,DTG008,Cống Bà Tài,23.22,True
2024-04-10 10:00:00,DTG008,Cống Bà Tài,23.83,True
2024-04-10 11:00:00,DTG008,Cống Bà Tài,25.26,True
2024-04-10 12:00:00,DTG008,Cống Bà Tài,28.62,True
2024-04-10 13:00:00,DTG008,Cống Bà Tài,30.67,True
2024-04-10 14:00:00,DTG008,Cống Bà Tài,33.64,True
2024-04-10 15:00:00,DTG008,Cống Bà Tài,34.38,True
2024-04-10 16:00:00,DTG008,Cống Bà Tài,33.36,True
2024-04-10 17:00:00,DTG008,Cống Bà Tài,31.75,True
2024-04-10 18:00:00,DTG008,Cống Bà Tài,28.36,True
2024-04-10 19:00:00,DTG008,Cống Bà Tài,26.18,True
2024-04-10 20:00:00,DTG008,Cống Bà Tài,23.83,True
2024-04-10 21:00:00,DTG008,Cống Bà Tài,22.54,True
2024-04-10 22:00:00,DTG008,Cống Bà Tài,22.32,True
2024-04-10 23:00:00,DTG008,Cống Bà Tài,25.36,True
2024-04-11 00:00:00,DTG008,Cống Bà Tài,28.85,True
2024-04-11 01:00:00,DTG008,Cống Bà Tài,31.15,True
2024-04-11 02:00:00,DTG008,Cống Bà Tài,33.15,True
2024-04-11 03:00:00,DTG008,Cống Bà Tài,34.07,True
2024-04-11 04:00:00,DTG008,Cống Bà Tài,33.67,True
2024-04-11 05:00:00,DTG008,Cống Bà Tài,30.53,True
2024-04-11 06:00:00,DTG008,Cống Bà Tài,27.66,True
2024-04-11 07:00:00,DTG008,Cống Bà Tài,26.51,True
2024-04-11 08:00:00,DTG008,Cống Bà Tài,23.54,True
2024-04-11 09:00:00,DTG008,Cống Bà Tài,22.66,True
2024-04-11 10:00:00,DTG008,Cống Bà Tài,23.39,True
2024-04-11 11:00:00,DTG008,Cống Bà Tài,26.13,True
2024-04-11 12:00:00,DTG008,Cống Bà Tài,27.54,True
2024-04-11 13:00:00,DTG008,Cống Bà Tài,31.16,True
2024-04-11 14:00:00,DTG008,Cống Bà Tài,33.61,True
2024-04-11 15:00:00,DTG008,Cống Bà Tài,35.44,True
2024-04-11 16:00:00,DTG008,Cống Bà Tài,33.35,True
2024-04-11 17:00:00,DTG008,Cống Bà Tài,31.66,True
2024-04-11 18:00:00,DTG008,Cống Bà Tài,28.31,True
2024-04-11 19:00:00,DTG008,Cống Bà Tài,26.07,True
2024-04-11 20:00:00,DTG008,Cống Bà Tài,24.13,True
2024-04-11 21:00:00,DTG008,Cống Bà Tài,23.62,True
2024-04-11 22:00:00,DTG008,Cống Bà Tài,23.4,True
2024-04-11 23:00:00,DTG008,Cống Bà Tài,26.05,True
2024-04-12 00:00:00,DTG008,Cống Bà Tài,28.85,True
2024-04-12 01:00:00,DTG008,Cống Bà Tài,31.02,True
2024-04-12 02:00:00,DTG008,Cống Bà Tài,33.0,True
2024-04-12 03:00:00,DTG008,Cống Bà Tài,34.22,True
2024-04-12 04:00:00,DTG008,Cống Bà Tài,33.53,True
2024-04-12 05:00:00,DTG008,Cống Bà Tài,31.03,True
2024-04-12 06:00:00,DTG008,Cống Bà Tài,29.01,True
2024-04-12 07:00:00,DTG008,Cống Bà Tài,25.08,True
2024-04-12 08:00:00,DTG008,Cống Bà Tài,24.12,True
2024-04-12 09:00:00,DTG008,Cống Bà Tài,22.44,True
2024-04-12 10:00:00,DTG008,Cống Bà Tài,23.79,True
2024-04-12 11:00:00,DTG008,Cống Bà Tài,24.89,True
2024-04-12 12:00:00,DTG008,Cống Bà Tài,28.47,True
2024-04-12 13:00:00,DTG008,Cống Bà Tài,31.97,True
2024-04-12 14:00:00,DTG008,Cống Bà Tài,34.0,True
2024-04-12 15:00:00,DTG008,Cống Bà Tài,33.82,True
2024-04-12 16:00:00,DTG008,Cống Bà Tài,33.09,True
2024-04-12 17:00:00,DTG008,Cống Bà Tài,31.52,True
2024-04-12 18:00:00,DTG008,Cống Bà Tài,28.75,True
2024-04-12 19:00:00,DTG008,Cống Bà Tài,24.99,True
2024-04-12 20:00:00,DTG008,Cống Bà Tài,23.56,True
2024-04-12 21:00:00,DTG008,Cống Bà Tài,22.98,True
2024-04-12 22:00:00,DTG008,Cống Bà Tài,23.85,True
2024-04-12 23:00:00,DTG008,Cống Bà Tài,26.6,True
2024-04-13 00:00:00,DTG008,Cống Bà Tài,29.72,True
2024-04-13 01:00:00,DTG008,Cống Bà Tài,31.32,True
2024-04-13 02:00:00,DTG008,Cống Bà Tài,32.91,True
2024-04-13 03:00:00,DTG008,Cống Bà Tài,34.72,True
2024-04-13 04:00:00,DTG008,Cống Bà Tài,33.5,True
2024-04-13 05:00:00,DTG008,Cống Bà Tài,31.03,True
2024-04-13 06:00:00,DTG008,Cống Bà Tài,28.25,True
2024-04-13 07:00:00,DTG008,Cống Bà Tài,25.74,True
2024-04-13 08:00:00,DTG008,Cống Bà Tài,23.91,True
2024-04-13 09:00:00,DTG008,Cống Bà Tài,22.4,True
2024-04-13 10:00:00,DTG008,Cống Bà Tài,24.79,True
2024-04-13 11:00:00,DTG008,Cống Bà Tài,25.61,True
2024-04-13 12:00:00,DTG008,Cống Bà Tài,28.17,True
2024-04-13 13:00:00,DTG008,Cống Bà Tài,31.07,True
2024-04-13 14:00:00,DTG008,Cống Bà Tài,32.8,True
2024-04-13 15:00:00,DTG008,Cống Bà Tài,34.28,True
2024-04-13 16:00:00,DTG008,Cống Bà Tài,33.76,True
2024-04-13 17:00:00,DTG008,Cống Bà Tài,31.33,True
2024-04-13 18:00:00,DTG008,Cống Bà Tài,28.23,True
2024-04-13 19:00:00,DTG008,Cống Bà Tài,26.24,True
2024-04-13 20:00:00,DTG008,Cống Bà Tài,23.06,True
2024-04-13 21:00:00,DTG008,Cống Bà Tài,22.71,True
2024-04-13 22:00:00,DTG008,Cống Bà Tài,23.9,True
2024-04-13 23:00:00,DTG008,Cống Bà Tài,26.1,True
2024-04-14 00:00:00,DTG008,Cống Bà Tài,28.98,True
2024-04-14 01:00:00,DTG008,Cống Bà Tài,31.15,True
2024-04-14 02:00:00,DTG008,Cống Bà Tài,33.94,True
2024-04-14 03:00:00,DTG008,Cống Bà Tài,34.29,True
2024-04-14 04:00:00,DTG008,Cống Bà Tài,34.01,True
2024-04-14 05:00:00,DTG008,Cống Bà Tài,31.24,True
2024-04-14 06:00:00,DTG008,Cống Bà Tài,29.17,True
2024-04-14 07:00:00,DTG008,Cống Bà Tài,25.71,True
2024-04-14 08:00:00,DTG008,Cống Bà Tài,23.98,True
2024-04-14 09:00:00,DTG008,Cống Bà Tài,22.46,True
2024-04-14 10:00:00,DTG008,Cống Bà Tài,23.21,True
2024-04-14 11:00:00,DTG008,Cống Bà Tài,25.75,True
2024-04-14 12:00:00,DTG008,Cống Bà Tài,28.17,True
2024-04-14 13:00:00,DTG008,Cống Bà Tài,31.37,True
2024-04-14 14:00:00,DTG008,Cống Bà Tài,32.86,True
2024-04-14 15:00:00,DTG008,Cống Bà Tài,33.68,True
2024-04-14 16:00:00,DTG008,Cống Bà Tài,33.15,True
2024-04-14 17:00:00,DTG008,Cống Bà Tài,30.78,True
2024-04-14 18:00:00,DTG008,Cống Bà Tài,28.01,True
2024-04-14 19:00:00,DTG008,Cống Bà Tài,25.74,True
2024-04-14 20:00:00,DTG008,Cống Bà Tài,23.68,True
2024-04-14 21:00:00,DTG008,Cống Bà Tài,22.25,True
2024-04-14 22:00:00,DTG008,Cống Bà Tài,23.77,True
2024-04-14 23:00:00,DTG008,Cống Bà Tài,25.14,True
2024-04-15 00:00:00,DTG008,Cống Bà Tài,27.18,True
2024-04-15 01:00:00,DTG008,Cống Bà Tài,32.07,True
2024-04-15 02:00:00,DTG008,Cống Bà Tài,33.43,True
2024-04-15 03:00:00,DTG008,Cống Bà Tài,34.33,True
2024-04-15 04:00:00,DTG008,Cống Bà Tài,34.28,True
2024-04-15 05:00:00,DTG008,Cống Bà Tài,30.81,True
2024-04-15 06:00:00,DTG008,Cống Bà Tài,28.92,True
2024-04-15 07:00:00,DTG008,Cống Bà Tài,25.29,True
2024-04-15 08:00:00,DTG008,Cống Bà Tài,23.91,True
2024-04-15 09:00:00,DTG008,Cống Bà Tài,23.34,True
2024-04-15 10:00:00,DTG008,Cống Bà Tài,23.19,True
2024-04-15 11:00:00,DTG008,Cống Bà Tài,26.29,True
2024-04-15 12:00:00,DTG008,Cống Bà Tài,28.2,True
2024-04-15 13:00:00,DTG008,Cống Bà Tài,31.41,True
2024-04-15 14:00:00,DTG008,Cống Bà Tài,33.64,True
2024-04-15 15:00:00,DTG008,Cống Bà Tài,34.29,True
2024-04-15 16:00:00,DTG008,Cống Bà Tài,32.62,True
2024-04-15 17:00:00,DTG008,Cống Bà Tài,30.69,True
2024-04-15 18:00:00,DTG008,Cống Bà Tài,29.09,True
2024-04-15 19:00:00,DTG008,Cống Bà Tài,25.14,True
2024-04-15 20:00:00,DTG008,Cống Bà Tài,24.17,True
2024-04-15 21:00:00,DTG008,Cống Bà Tài,22.17,True
2024-04-15 22:00:00,DTG008,Cống Bà Tài,23.37,True
2024-04-15 23:00:00,DTG008,Cống Bà Tài,26.3,True
2024-04-16 00:00:00,DTG008,Cống Bà Tài,28.07,True
2024-04-16 01:00:00,DTG008,Cống Bà Tài,31.86,True
2024-04-16 02:00:00,DTG008,Cống Bà Tài,33.62,True
2024-04-16 03:00:00,DTG008,Cống Bà Tài,33.18,True
2024-04-16 04:00:00,DTG008,Cống Bà Tài,32.65,True
2024-04-16 05:00:00,DTG008,Cống Bà Tài,31.39,True
2024-04-16 06:00:00,DTG008,Cống Bà Tài,28.0,True
2024-04-16 07:00:00,DTG008,Cống Bà Tài,25.79,True
2024-04-16 08:00:00,DTG008,Cống Bà Tài,24.15,True
2024-04-16 09:00:00,DTG008,Cống Bà Tài,22.41,True
2024-04-16 10:00:00,DTG008,Cống Bà Tài,23.34,True
2024-04-16 11:00:00,DTG008,Cống Bà Tài,25.91,True
2024-04-16 12:00:00,DTG008,Cống Bà Tài,27.97,True
2024-04-16 13:00:00,DTG008,Cống Bà Tài,30.56,True
2024-04-16 14:00:00,DTG008,Cống Bà Tài,33.43,True
2024-04-16 15:00:00,DTG008,Cống Bà Tài,35.01,True
2024-04-16 16:00:00,DTG008,Cống Bà Tài,33.41,True
2024-04-16 17:00:00,DTG008,Cống Bà Tài,30.21,True
2024-04-16 18:00:00,DTG008,Cống Bà Tài,29.54,True
2024-04-16 19:00:00,DTG008,Cống Bà Tài,25.4,True
2024-04-16 20:00:00,DTG008,Cống Bà Tài,23.51,True
2024-04-16 21:00:00,DTG008,Cống Bà Tài,22.22,True
2024-04-16 22:00:00,DTG008,Cống Bà Tài,23.48,True
2024-04-16 23:00:00,DTG008,Cống Bà Tài,24.89,True
2024-04-17 00:00:00,DTG008,Cống Bà Tài,27.75,True
2024-04-17 01:00:00,DTG008,Cống Bà Tài,31.91,True
2024-04-17 02:00:00,DTG008,Cống Bà Tài,33.74,True
2024-04-17 03:00:00,DTG008,Cống Bà Tài,33.86,True
2024-04-17 04:00:00,DTG008,Cống Bà Tài,33.98,True
2024-04-17 05:00:00,DTG008,Cống Bà Tài,31.43,True
2024-04-17 06:00:00,DTG008,Cống Bà Tài,27.7,True
2024-04-17 07:00:00,DTG008,Cống Bà Tài,26.62,True
2024-04-17 08:00:00,DTG008,Cống Bà Tài,22.66,True
2024-04-17 09:00:00,DTG008,Cống Bà Tài,22.7,True
2024-04-17 10:00:00,DTG008,Cống Bà Tài,24.31,True
2024-04-17 11:00:00,DTG008,Cống Bà Tài,25.78,True
2024-04-17 12:00:00,DTG008,Cống Bà Tài,28.32,True
2024-04-17 13:00:00,DTG008,Cống Bà Tài,31.73,True
2024-04-17 14:00:00,DTG008,Cống Bà Tài,33.11,True
2024-04-17 15:00:00,DTG008,Cống Bà Tài,33.97,True
2024-04-17 16:00:00,DTG008,Cống Bà Tài,33.95,True
2024-04-17 17:00:00,DTG008,Cống Bà Tài,30.77,True
2024-04-17 18:00:00,DTG008,Cống Bà Tài,28.39,True
2024-04-17 19:00:00,DTG008,Cống Bà Tài,24.66,True
2024-04-17 20:00:00,DTG008,Cống Bà Tài,22.93,True
2024-04-17 21:00:00,DTG008,Cống Bà Tài,22.61,True
2024-04-17 22:00:00,DTG008,Cống Bà Tài,23.16,True
2024-04-17 23:00:00,DTG008,Cống Bà Tài,25.43,True
2024-04-18 00:00:00,DTG008,Cống Bà Tài,28.81,True
2024-04-18 01:00:00,DTG008,Cống Bà Tài,32.47,True
2024-04-18 02:00:00,DTG008,Cống Bà Tài,34.22,True
2024-04-18 03:00:00,DTG008,Cống Bà Tài,34.27,True
2024-04-18 04:00:00,DTG008,Cống Bà Tài,34.08,True
2024-04-18 05:00:00,DTG008,Cống Bà Tài,31.2,True
2024-04-18 06:00:00,DTG008,Cống Bà Tài,28.42,True
2024-04-18 07:00:00,DTG008,Cống Bà Tài,25.05,True
2024-04-18 08:00:00,DTG008,Cống Bà Tài,24.01,True
2024-04-18 09:00:00,DTG008,Cống Bà Tài,23.4,True
2024-04-18 10:00:00,DTG008,Cống Bà Tài,23.13,True
2024-04-18 11:00:00,DTG008,Cống Bà Tài,25.14,True
2024-04-18 12:00:00,DTG008,Cống Bà Tài,29.13,True
2024-04-18 13:00:00,DTG008,Cống Bà Tài,31.7,True
2024-04-18 14:00:00,DTG008,Cống Bà Tài,34.36,True
2024-04-18 15:00:00,DTG008,Cống Bà Tài,34.0,True
2024-04-18 16:00:00,DTG008,Cống Bà Tài,33.32,True
2024-04-18 17:00:00,DTG008,Cống Bà Tài,31.76,True
2024-04-18 18:00:00,DTG008,Cống Bà Tài,28.7,True
2024-04-18 19:00:00,DTG008,Cống Bà Tài,24.89,True
2024-04-18 20:00:00,DTG008,Cống Bà Tài,23.5,True
2024-04-18 21:00:00,DTG008,Cống Bà Tài,22.06,True
2024-04-18 22:00:00,DTG008,Cống Bà Tài,23.48,True
2024-04-18 23:00:00,DTG008,Cống Bà Tài,24.94,True
2024-04-19 00:00:00,DTG008,Cống Bà Tài,28.33,True
2024-04-19 01:00:00,DTG008,Cống Bà Tài,30.98,True
2024-04-19 02:00:00,DTG008,Cống Bà Tài,33.69,True
2024-04-19 03:00:00,DTG008,Cống Bà Tài,34.44,True
2024-04-19 04:00:00,DTG008,Cống Bà Tài,33.36,True
2024-04-19 05:00:00,DTG008,Cống Bà Tài,30.87,True
2024-04-19 06:00:00,DTG008,Cống Bà Tài,27.93,True
2024-04-19 07:00:00,DTG008,Cống Bà Tài,24.47,True
2024-04-19 08:00:00,DTG008,Cống Bà Tài,23.77,True
2024-04-19 09:00:00,DTG008,Cống Bà Tài,23.27,True
2024-04-19 10:00:00,DTG008,Cống Bà Tài,24.01,True
2024-04-19 11:00:00,DTG008,Cống Bà Tài,24.84,True
2024-04-19 12:00:00,DTG008,Cống Bà Tài,28.72,True
2024-04-19 13:00:00,DTG008,Cống Bà Tài,31.6,True
2024-04-19 14:00:00,DTG008,Cống Bà Tài,32.76,True
2024-04-19 15:00:00,DTG008,Cống Bà Tài,33.47,True
2024-04-19 16:00:00,DTG008,Cống Bà Tài,33.99,True
2024-04-19 17:00:00,DTG008,Cống Bà Tài,32.13,True
2024-04-19 18:00:00,DTG008,Cống Bà Tài,29.82,True
2024-04-19 19:00:00,DTG008,Cống Bà Tài,25.81,True
2024-04-19 20:00:00,DTG008,Cống Bà Tài,23.59,True
2024-04-19 21:00:00,DTG008,Cống Bà Tài,21.91,True
2024-04-19 22:00:00,DTG008,Cống Bà Tài,23.74,True
2024-04-19 23:00:00,DTG008,Cống Bà Tài,26.24,True
2024-04-20 00:00:00,DTG008,Cống Bà Tài,29.13,True
2024-04-20 01:00:00,DTG008,Cống Bà Tài,31.98,True
2024-04-20 02:00:00,DTG008,Cống Bà Tài,33.4,True
2024-04-20 03:00:00,DTG008,Cống Bà Tài,35.05,True
2024-04-20 04:00:00,DTG008,Cống Bà Tài,33.61,True
2024-04-20 05:00:00,DTG008,Cống Bà Tài,31.24,True
2024-04-20 06:00:00,DTG008,Cống Bà Tài,28.82,True
2024-04-20 07:00:00,DTG008,Cống Bà Tài,26.07,True
2024-04-20 08:00:00,DTG008,Cống Bà Tài,23.77,True
2024-04-20 09:00:00,DTG008,Cống Bà Tài,23.56,True
2024-04-20 10:00:00,DTG008,Cống Bà Tài,24.35,True
2024-04-20 11:00:00,DTG008,Cống Bà Tài,25.4,True
2024-04-20 12:00:00,DTG008,Cống Bà Tài,28.62,True
2024-04-20 13:00:00,DTG008,Cống Bà Tài,31.35,True
2024-04-20 14:00:00,DTG008,Cống Bà Tài,32.67,True
2024-04-20 15:00:00,DTG008,Cống Bà Tài,34.22,True
2024-04-20 16:00:00,DTG008,Cống Bà Tài,34.07,True
2024-04-20 17:00:00,DTG008,Cống Bà Tài,31.23,True
2024-04-20 18:00:00,DTG008,Cống Bà Tài,28.34,True
2024-04-20 19:00:00,DTG008,Cống Bà Tài,26.09,True
2024-04-20 20:00:00,DTG008,Cống Bà Tài,23.64,True
2024-04-20 21:00:00,DTG008,Cống Bà Tài,23.52,True
2024-04-20 22:00:00,DTG008,Cống Bà Tài,22.86,True
2024-04-20 23:00:00,DTG008,Cống Bà Tài,25.0,True
2024-04-21 00:00:00,DTG008,Cống Bà Tài,27.88,True
2024-04-21 01:00:00,DTG008,Cống Bà Tài,30.71,True
2024-04-21 02:00:00,DTG008,Cống Bà Tài,33.2,True
2024-04-21 03:00:00,DTG008,Cống Bà Tài,34.56,True
2024-04-21 04:00:00,DTG008,Cống Bà Tài,33.16,True
2024-04-21 05:00:00,DTG008,Cống Bà Tài,31.43,True
2024-04-21 06:00:00,DTG008,Cống Bà Tài,28.68,True
2024-04-21 07:00:00,DTG008,Cống Bà Tài,25.01,True
2024-04-21 08:00:00,DTG008,Cống Bà Tài,22.19,True
2024-04-21 09:00:00,DTG008,Cống Bà Tài,21.88,True
2024-04-21 10:00:00,DTG008,Cống Bà Tài,24.6,True
2024-04-21 11:00:00,DTG008,Cống Bà Tài,24.57,True
2024-04-21 12:00:00,DTG008,Cống Bà Tài,28.33,True
2024-04-21 13:00:00,DTG008,Cống Bà Tài,31.41,True
2024-04-21 14:00:00,DTG008,Cống Bà Tài,33.26,True
2024-04-21 15:00:00,DTG008,Cống Bà Tài,34.08,True
2024-04-21 16:00:00,DTG008,Cống Bà Tài,34.69,True
2024-04-21 17:00:00,DTG008,Cống Bà Tài,31.44,True
2024-04-21 18:00:00,DTG008,Cống Bà Tài,29.06,True
2024-04-21 19:00:00,DTG008,Cống Bà Tài,24.65,True
2024-04-21 20:00:00,DTG008,Cống Bà Tài,23.32,True
2024-04-21 21:00:00,DTG008,Cống Bà Tài,22.53,True
2024-04-21 22:00:00,DTG008,Cống Bà Tài,24.59,True
2024-04-21 23:00:00,DTG008,Cống Bà Tài,25.11,True
2024-04-22 00:00:00,DTG008,Cống Bà Tài,29.27,True
2024-04-22 01:00:00,DTG008,Cống Bà Tài,31.4,True
2024-04-22 02:00:00,DTG008,Cống Bà Tài,32.49,True
2024-04-22 03:00:00,DTG008,Cống Bà Tài,33.94,True
2024-04-22 04:00:00,DTG008,Cống Bà Tài,32.82,True
2024-04-22 05:00:00,DTG008,Cống Bà Tài,31.45,True
2024-04-22 06:00:00,DTG008,Cống Bà Tài,28.22,True
2024-04-22 07:00:00,DTG008,Cống Bà Tài,26.12,True
2024-04-22 08:00:00,DTG008,Cống Bà Tài,22.98,True
2024-04-22 09:00:00,DTG008,Cống Bà Tài,22.03,True
2024-04-22 10:00:00,DTG008,Cống Bà Tài,24.4,True
2024-04-22 11:00:00,DTG008,Cống Bà Tài,25.0,True
2024-04-22 12:00:00,DTG008,Cống Bà Tài,28.47,True
2024-04-22 13:00:00,DTG008,Cống Bà Tài,32.15,True
2024-04-22 14:00:00,DTG008,Cống Bà Tài,33.3,True
2024-04-22 15:00:00,DTG008,Cống Bà Tài,34.24,True
2024-04-22 16:00:00,DTG008,Cống Bà Tài,34.43,True
2024-04-22 17:00:00,DTG008,Cống Bà Tài,31.55,True
2024-04-22 18:00:00,DTG008,Cống Bà Tài,28.53,True
2024-04-22 19:00:00,DTG008,Cống Bà Tài,25.67,True
2024-04-22 20:00:00,DTG008,Cống Bà Tài,23.68,True
2024-04-22 21:00:00,DTG008,Cống Bà Tài,22.87,True
2024-04-22 22:00:00,DTG008,Cống Bà Tài,24.12,True
2024-04-22 23:00:00,DTG008,Cống Bà Tài,24.02,True
2024-04-23 00:00:00,DTG008,Cống Bà Tài,28.16,True
2024-04-23 01:00:00,DTG008,Cống Bà Tài,30.84,True
2024-04-23 02:00:00,DTG008,Cống Bà Tài,32.59,True
2024-04-23 03:00:00,DTG008,Cống Bà Tài,34.74,True
2024-04-23 04:00:00,DTG008,Cống Bà Tài,33.56,True
2024-04-23 05:00:00,DTG008,Cống Bà Tài,32.07,True
2024-04-23 06:00:00,DTG008,Cống Bà Tài,28.74,True
2024-04-23 07:00:00,DTG008,Cống Bà Tài,25.65,True
2024-04-23 08:00:00,DTG008,Cống Bà Tài,23.8,True
2024-04-23 09:00:00,DTG008,Cống Bà Tài,23.28,True
2024-04-23 10:00:00,DTG008,Cống Bà Tài,23.24,True
2024-04-23 11:00:00,DTG008,Cống Bà Tài,25.52,True
2024-04-23 12:00:00,DTG008,Cống Bà Tài,27.58,True
2024-04-23 13:00:00,DTG008,Cống Bà Tài,31.27,True
2024-04-23 14:00:00,DTG008,Cống Bà Tài,33.65,True
2024-04-23 15:00:00,DTG008,Cống Bà Tài,34.66,True
2024-04-23 16:00:00,DTG008,Cống Bà Tài,33.69,True
2024-04-23 17:00:00,DTG008,Cống Bà Tài,31.59,True
2024-04-23 18:00:00,DTG008,Cống Bà Tài,28.67,True
2024-04-23 19:00:00,DTG008,Cống Bà Tài,26.05,True
2024-04-23 20:00:00,DTG008,Cống Bà Tài,23.34,True
2024-04-23 21:00:00,DTG008,Cống Bà Tài,21.54,True
2024-04-23 22:00:00,DTG008,Cống Bà Tài,23.77,True
2024-04-23 23:00:00,DTG008,Cống Bà Tài,25.5,True
2024-04-24 00:00:00,DTG008,Cống Bà Tài,28.81,True
2024-04-24 01:00:00,DTG008,Cống Bà Tài,31.46,True
2024-04-24 02:00:00,DTG008,Cống Bà Tài,33.66,True
2024-04-24 03:00:00,DTG008,Cống Bà Tài,33.09,True
2024-04-24 04:00:00,DTG008,Cống Bà Tài,34.18,True
2024-04-24 05:00:00,DTG008,Cống Bà Tài,30.55,True
2024-04-24 06:00:00,DTG008,Cống Bà Tài,27.53,True
2024-04-24 07:00:00,DTG008,Cống Bà Tài,26.22,True
2024-04-24 08:00:00,DTG008,Cống Bà Tài,24.1,True
2024-04-24 09:00:00,DTG008,Cống Bà Tài,23.12,True
2024-04-24 10:00:00,DTG008,Cống Bà Tài,24.18,True
2024-04-24 11:00:00,DTG008,Cống Bà Tài,26.38,True
2024-04-24 12:00:00,DTG008,Cống Bà Tài,28.29,True
2024-04-24 13:00:00,DTG008,Cống Bà Tài,31.12,True
2024-04-24 14:00:00,DTG008,Cống Bà Tài,33.12,True
2024-04-24 15:00:00,DTG008,Cống Bà Tài,33.61,True
2024-04-24 16:00:00,DTG008,Cống Bà Tài,33.48,True
2024-04-24 17:00:00,DTG008,Cống Bà Tài,30.86,True
2024-04-24 18:00:00,DTG008,Cống Bà Tài,27.28,True
2024-04-24 19:00:00,DTG008,Cống Bà Tài,25.31,True
2024-04-24 20:00:00,DTG008,Cống Bà Tài,24.15,True
2024-04-24 21:00:00,DTG008,Cống Bà Tài,22.42,True
2024-04-24 22:00:00,DTG008,Cống Bà Tài,23.45,True
2024-04-24 23:00:00,DTG008,Cống Bà Tài,25.67,True
2024-04-25 00:00:00,DTG008,Cống Bà Tài,28.48,True
2024-04-25 01:00:00,DTG008,Cống Bà Tài,31.46,True
2024-04-25 02:00:00,DTG008,Cống Bà Tài,32.43,True
2024-04-25 03:00:00,DTG008,Cống Bà Tài,34.03,True
2024-04-25 04:00:00,DTG008,Cống Bà Tài,33.54,True
2024-04-25 05:00:00,DTG008,Cống Bà Tài,31.94,True
2024-04-25 06:00:00,DTG008,Cống Bà Tài,28.71,True
2024-04-25 07:00:00,DTG008,Cống Bà Tài,26.16,True
2024-04-25 08:00:00,DTG008,Cống Bà Tài,23.98,True
2024-04-25 09:00:00,DTG008,Cống Bà Tài,22.4,True
2024-04-25 10:00:00,DTG008,Cống Bà Tài,23.79,True
2024-04-25 11:00:00,DTG008,Cống Bà Tài,26.05,True
2024-04-25 12:00:00,DTG008,Cống Bà Tài,28.28,True
2024-04-25 13:00:00,DTG008,Cống Bà Tài,31.33,True
2024-04-25 14:00:00,DTG008,Cống Bà Tài,33.9,True
2024-04-25 15:00:00,DTG008,Cống Bà Tài,33.47,True
2024-04-25 16:00:00,DTG008,Cống Bà Tài,33.46,True
2024-04-25 17:00:00,DTG008,Cống Bà Tài,31.2,True
2024-04-25 18:00:00,DTG008,Cống Bà Tài,28.45,True
2024-04-25 19:00:00,DTG008,Cống Bà Tài,25.6,True
2024-04-25 20:00:00,DTG008,Cống Bà Tài,23.75,True
2024-04-25 21:00:00,DTG008,Cống Bà Tài,22.21,True
2024-04-25 22:00:00,DTG008,Cống Bà Tài,23.39,True
2024-04-25 23:00:00,DTG008,Cống Bà Tài,25.1,True
2024-04-26 00:00:00,DTG008,Cống Bà Tài,28.65,True
2024-04-26 01:00:00,DTG008,Cống Bà Tài,31.49,True
2024-04-26 02:00:00,DTG008,Cống Bà Tài,33.73,True
2024-04-26 03:00:00,DTG008,Cống Bà Tài,33.32,True
2024-04-26 04:00:00,DTG008,Cống Bà Tài,33.28,True
2024-04-26 05:00:00,DTG008,Cống Bà Tài,30.81,True
2024-04-26 06:00:00,DTG008,Cống Bà Tài,29.12,True
2024-04-26 07:00:00,DTG008,Cống Bà Tài,25.29,True
2024-04-26 08:00:00,DTG008,Cống Bà Tài,23.1,True
2024-04-26 09:00:00,DTG008,Cống Bà Tài,22.7,True
2024-04-26 10:00:00,DTG008,Cống Bà Tài,23.21,True
2024-04-26 11:00:00,DTG008,Cống Bà Tài,25.78,True
2024-04-26 12:00:00,DTG008,Cống Bà Tài,29.14,True
2024-04-26 13:00:00,DTG008,Cống Bà Tài,31.44,True
2024-04-26 14:00:00,DTG008,Cống Bà Tài,33.16,True
